"Disease1"	"Disease2"	"Disease3"	"Disease4"	"Disease5"	"Disease6"	"Disease7"	"Disease8"	"Disease9"	"Disease10"	"Disease11"	"Disease12"	"Disease13"	"Disease14"	"Disease15"	"Disease16"	"Disease17"	"Disease18"	"Disease19"	"Disease20"	"Disease21"	"Disease22"	"Disease23"	"Disease24"	"Disease25"	"Disease26"	"Disease27"	"Disease28"	"Disease29"	"Disease30"	"Disease31"	"Disease32"	"Disease33"	"Disease34"	"Control1"	"Control2"	"Control3"	"Control4"	"Control5"	"Control6"	"Control7"	"Control8"	"Control9"	"Control10"	"Control11"	"Control12"	"Control13"	"Control14"	"Control15"	"Control16"	"Control17"	"Control18"	"Control19"	"Control20"	"Control21"	"Control22"	"Control23"	"Control24"	"Control25"	"Control26"	"Control27"	"Control28"	"Control29"	"Control30"	"Control31"	"Control32"	"Control33"	"Control34"
"Disease21"	0.204875920654323	0.144349594811658	0.168878817572579	0.165453354671508	0.211037667727153	0.166931067977997	0.435155435376228	0.146937134181174	0.142918012405664	0.144313026200381	0.116356295760831	0.16317322344468	0.167892208812921	0.151190636848188	0.185223337849372	0.136708023549594	0.183248606164463	0.164008910104749	0.182102745279867	0.151725456459091	0	0.161226362052791	0.189198018892766	0.174527998139943	0.173042770136244	0.189080751163375	0.163396380646678	0.161858381147485	0.132034728573644	0.160217439735454	0.163777492592825	0.14308909555274	0.203179757139419	0.155745748086162	0.205702117207502	0.185153689894507	0.161562749048048	0.193937002855225	0.182172375957193	0.194524644292337	0.173144820599077	0.209159369251384	0.136600195691216	0.169594066702927	0.207966625569093	0.179054175947692	0.181214750335882	0.219436530177579	0.212589966709637	0.186416678221643	0.132468906353473	0.141552425368675	0.156230037895968	0.165509612420112	0.194376341190758	0.20037804412529	0.19846740237133	0.156802992130519	0.194312484519653	0.179437659694741	0.195690922697213	0.188744704843232	0.161578279415692	0.140248137829302	0.180164242480145	0.193210323048319	0.178920473333818	0.186169937539665
"Disease22"	0.214761900798502	0.148477006225144	0.155810197021691	0.133562613416393	0.200354628398581	0.1484206487126	0.394848224453224	0.152281021641896	0.157972525896017	0.167223953101603	0.141440818655735	0.170319118673716	0.186954776726686	0.145714357356844	0.167869022422782	0.197654234523413	0.176456803089564	0.179702377852561	0.153068958410468	0.147005203095709	0.161226362052791	0	0.13281090772499	0.124174361836937	0.159837167197683	0.106705251509064	0.156110011408514	0.135316919988445	0.130126080414462	0.130358229418588	0.145763636029445	0.156642081460296	0.200459671727911	0.169575266417743	0.184370042320317	0.148630102347804	0.126034174601937	0.191902730004697	0.133752249090096	0.16153074489408	0.125300135930211	0.140634380270973	0.126321335430463	0.153597115954189	0.132794006961443	0.135272154827616	0.0865199720418097	0.123929963086187	0.101998924473929	0.123072285293319	0.155913656374637	0.106341305620362	0.135842011315655	0.15128524470384	0.184652821493389	0.171874537415555	0.152037303193573	0.125711462274173	0.142788234096956	0.133590487195629	0.161542561739504	0.134704383893717	0.141565969050153	0.146591212532673	0.191128370714042	0.128334877353369	0.158650308515664	0.132793421240607
"Disease23"	0.259791288173563	0.168344528682907	0.219728749747713	0.175099149581825	0.233137758531923	0.215372623452544	0.464641587980102	0.193074150408339	0.209201253113355	0.198834348837567	0.18323223435941	0.202661489600919	0.251569962135437	0.207481601300318	0.226028702225765	0.178626235149039	0.24396118431428	0.213923317538223	0.207161194627027	0.200852340013651	0.189198018892766	0.13281090772499	0	0.151641711077323	0.189266955628908	0.14827589455754	0.154715135293827	0.15898011308476	0.163917985868648	0.186559377595867	0.193613115102269	0.154406446007496	0.244097650134393	0.229107505842519	0.222553139908824	0.184108212421651	0.164123170870173	0.235197707754675	0.165971090629061	0.219116576228799	0.170606645863115	0.159843876954854	0.160944740922407	0.156346805361258	0.167700683841118	0.189860077066811	0.127659681292324	0.142385888058745	0.174673048455461	0.134062803248764	0.193331198273436	0.152506652707986	0.173696450792447	0.189293044575128	0.155099058314749	0.22052734746339	0.165665263851369	0.17356527128625	0.159820312318943	0.164094585590669	0.211241025627207	0.162214021918584	0.132089199953791	0.152263885111811	0.218183281110343	0.173974974762734	0.180174818888004	0.180168402525784
"Disease24"	0.245927552422926	0.164646321843058	0.209408723048442	0.176004178086543	0.188387203361189	0.182429140277633	0.426654236166729	0.175595705547199	0.202195664881121	0.179857196803841	0.157709117800122	0.172317991179406	0.224650347614174	0.147218134107843	0.194071480492717	0.165903913522933	0.211049176349091	0.196349488200544	0.205564839113009	0.168724050829509	0.174527998139943	0.124174361836937	0.151641711077323	0	0.189328412694281	0.151046127012123	0.160647087572824	0.158325216617572	0.133144022811786	0.180358414938713	0.178595756432007	0.133883256570617	0.215708515996551	0.186263952390796	0.198839022027862	0.123712180375529	0.113048587420634	0.19162987345831	0.171048301193538	0.189498996603885	0.172562309088914	0.128378526503694	0.160784462586668	0.15687780370483	0.182542584081371	0.175574215862462	0.123457681449825	0.118732763154885	0.162276842007526	0.149846439964665	0.1754580211653	0.14394466150201	0.131580849481055	0.171908715983245	0.150630719627677	0.17178235646239	0.130648318557371	0.152246409191773	0.15635230652025	0.141272005922314	0.193151953970268	0.146925099137829	0.102791852780543	0.177499875684566	0.205049039947065	0.143863150192686	0.168307059386368	0.160825395594907
"Disease25"	0.184645392916722	0.165652735318052	0.17255539203188	0.191032295713859	0.183630446558816	0.150307437178813	0.353153243799721	0.185409908186477	0.189988877946635	0.222187057475786	0.176659451782743	0.218726671669258	0.160161535226164	0.187538350455555	0.199026126277052	0.208139711024852	0.147043463901479	0.168877606495337	0.19472221371222	0.18086341968705	0.173042770136244	0.159837167197683	0.189266955628908	0.189328412694281	0	0.143775872016857	0.180499860794177	0.176017990996985	0.153018504090531	0.184248248110922	0.169023570217475	0.188038971795378	0.201146353978411	0.219576971520585	0.252635939184196	0.205972869630809	0.181701558076492	0.182713373663014	0.161166120991941	0.154248433826832	0.168455839458367	0.148885948016874	0.124027468939155	0.19137655285918	0.157004315405436	0.123461806294696	0.160388917843608	0.182223740074873	0.187072757664552	0.128928062899736	0.181636330997162	0.126083663344162	0.213110494643432	0.199122147931151	0.221805420342205	0.238374021765891	0.158798383877795	0.130478068687041	0.131475689673489	0.123904637282667	0.178617974010553	0.129506491905634	0.185461319040251	0.163017058758719	0.227060019751887	0.12913641174797	0.116453711433432	0.110400596067112
"Disease26"	0.20854537031658	0.166501191429457	0.17084291825702	0.16670847790165	0.193820401825971	0.14676919357833	0.39198706632571	0.179645643955832	0.179929555678665	0.189766201800236	0.172350946964287	0.191274889339389	0.181582652443219	0.164896403052728	0.192365179265648	0.221659901478856	0.177307947632307	0.172919194626673	0.150959886308356	0.154130404501956	0.189080751163375	0.106705251509064	0.14827589455754	0.151046127012123	0.143775872016857	0	0.169202320634535	0.152248698280974	0.156897236274844	0.156380795941431	0.160862528268807	0.163665898457802	0.195022346850352	0.192835615398467	0.216027052480614	0.158800323788731	0.150479539047798	0.193587846991534	0.133442920040836	0.167581217528521	0.134480033374702	0.113797456011228	0.142030073968945	0.168310814805402	0.123167157244253	0.133532449898271	0.122830401348015	0.13771398882829	0.121766952025011	0.103426411135131	0.177015748318712	0.126142606296377	0.187558792670471	0.170476363517843	0.201098901780727	0.200073762839931	0.140707729382816	0.122796261786276	0.11460469914154	0.122077565690055	0.185041552362067	0.139261356643602	0.156540848680643	0.15923553449884	0.219115003243414	0.124434081698011	0.137072207854048	0.118443106407964
"Disease27"	0.208009715819844	0.143090595604855	0.194893625421652	0.148101769100169	0.189554125758726	0.153114255653073	0.443147987648279	0.139383757661842	0.182241774140919	0.195965291097876	0.14133025819173	0.163696054247305	0.174008085391526	0.147081721323931	0.174665887137006	0.166977849367637	0.16162074299017	0.173950683343508	0.212033306253416	0.165589973632463	0.163396380646678	0.156110011408514	0.154715135293827	0.160647087572824	0.180499860794177	0.169202320634535	0	0.157506759599668	0.119248565258661	0.171020609496192	0.159323282773127	0.108000892525106	0.181838947768431	0.185482603847469	0.233184020943937	0.163334812586382	0.138742821342744	0.154720922861102	0.169317286156329	0.168754544784285	0.165973017512975	0.177825828181499	0.123888101448525	0.149130197916732	0.18183881014096	0.172478389999405	0.140085451911281	0.16224560877815	0.188776609546905	0.180119839973698	0.148958378296755	0.143295756179658	0.164746813325182	0.170295417441407	0.12555071841169	0.235062539826526	0.171681958600843	0.133932924901106	0.153304986425538	0.139878239541846	0.165694675909456	0.152932175960021	0.139471834038334	0.159208588549548	0.171234597926382	0.17420889282769	0.153933620019327	0.159697771003785
"Disease28"	0.182010154311979	0.147954600652121	0.167247961896305	0.161486027373386	0.206766458606609	0.161211167742408	0.393230921894537	0.17206013107234	0.134689515507996	0.155732496326401	0.139156603374347	0.154969767419723	0.183607786137602	0.14327629862239	0.157628020957329	0.153677558900059	0.19379606363555	0.147081241815713	0.118087864409669	0.126929940905648	0.161858381147485	0.135316919988445	0.15898011308476	0.158325216617572	0.176017990996985	0.152248698280974	0.157506759599668	0	0.121970855357257	0.134679937291034	0.190750819102221	0.15812790889542	0.15677775930265	0.152893916485229	0.174740220997714	0.150216044248064	0.170132377502565	0.189141729920271	0.0962641856091412	0.188054137259978	0.103108623925101	0.177880954075327	0.145110317405776	0.171361609677875	0.182864235384537	0.139250941133709	0.130367449437682	0.1667654684129	0.169091259198515	0.160406848002291	0.152539044492659	0.0975877841567402	0.153512567455214	0.167540166676286	0.165672295796364	0.215490568459965	0.204089315300634	0.131269898742155	0.153374918067961	0.149864916258241	0.161002699875338	0.187404904240027	0.155305546848613	0.138474477574797	0.149088192233592	0.180185158456659	0.160417089231887	0.172139060243904
"Disease29"	0.176956153296055	0.108638787712033	0.156057151955421	0.145171893481176	0.151474524895041	0.115227186771824	0.406304019563514	0.131702548234852	0.145632493175305	0.147194810976093	0.112869506575742	0.159988024443723	0.144188668218496	0.120226165404485	0.153409437724048	0.154519278966563	0.164783398665825	0.155946247161923	0.161235629123328	0.114826109660427	0.132034728573644	0.130126080414462	0.163917985868648	0.133144022811786	0.153018504090531	0.156897236274844	0.119248565258661	0.121970855357257	0	0.115663030710897	0.13554477418893	0.117567491117809	0.16429009889185	0.144822129643247	0.229143279133743	0.131139555240416	0.133036220362802	0.136059196239454	0.144240715923581	0.151221457515011	0.131900509246727	0.153700699558309	0.107118233980892	0.159595230558253	0.158343169441204	0.108689066526189	0.12886835095376	0.161198178381979	0.176446434542952	0.164659223758638	0.109393505371017	0.0935759248501472	0.150266922072598	0.146429913345881	0.144505026222623	0.207500519054188	0.165513976942181	0.0976717776348956	0.132438401857367	0.10768092226439	0.126974535450918	0.155624205222975	0.140288878148613	0.114023629866102	0.15382125204725	0.153855581662382	0.132550786844545	0.139515333617075
"Disease30"	0.167816453977472	0.132509099617089	0.145388194854607	0.163602043923713	0.197919299461915	0.155178814903932	0.386630429028418	0.161527678350523	0.133384764019556	0.139087697236022	0.136846062838792	0.19399822324104	0.160738615868101	0.17090184463128	0.170668815612443	0.204588134551891	0.188586281741892	0.170507671545402	0.141552221615877	0.111012514638904	0.160217439735454	0.130358229418588	0.186559377595867	0.180358414938713	0.184248248110922	0.156380795941431	0.171020609496192	0.134679937291034	0.115663030710897	0	0.160582182709807	0.182430720869532	0.167834280779193	0.135072484176893	0.221820373033028	0.165134966107578	0.17753779986281	0.191966529411647	0.145489542848389	0.182445021417737	0.12400821697044	0.190995778077604	0.143814571866947	0.190454908183865	0.175891058044851	0.133198782747608	0.148433120647433	0.18838901061304	0.174948950442175	0.177743986073159	0.109957521057329	0.106995899644674	0.155939024888725	0.149759633717571	0.206428647053826	0.236219563688321	0.209545705608706	0.145594646627304	0.170696055015483	0.176426613436484	0.152055534857658	0.200510095664256	0.186781174158919	0.122693973195656	0.169883057273098	0.190380147830757	0.17243915582833	0.172978152409099
"Disease31"	0.189216753579746	0.166425485333324	0.143016942814038	0.168055913605377	0.202996528815141	0.160684483015333	0.430115076254952	0.133072342754623	0.170907498091983	0.156814450271573	0.163273691204083	0.156366159864677	0.150341863971198	0.149513536466121	0.172472283964711	0.212087224705984	0.182284487120312	0.20789899894076	0.213492917543084	0.169808670588588	0.163777492592825	0.145763636029445	0.193613115102269	0.178595756432007	0.169023570217475	0.160862528268807	0.159323282773127	0.190750819102221	0.13554477418893	0.160582182709807	0	0.148621333471829	0.228181418036651	0.185771099999268	0.220987200204905	0.188340859873858	0.157364535581248	0.186434073267331	0.173729924057547	0.172838093537283	0.189313361056504	0.188680956565375	0.146143784152046	0.169901811664516	0.153173845047575	0.185262932586624	0.152828104729157	0.205754274987564	0.172031907247696	0.170496461076289	0.152988443896937	0.171292420447956	0.174508193162548	0.134106444756066	0.208463171730204	0.207392849011788	0.18104725278425	0.152677566610134	0.175870883636113	0.152937654586188	0.187016295264762	0.180294790910073	0.173735002984066	0.153126509676528	0.221572817143937	0.157578210069578	0.173460957254503	0.136305796669069
"Disease32"	0.221767906472672	0.135742498010337	0.191593307546928	0.161616848858777	0.18885416277373	0.161285892893923	0.452970127210109	0.134868838007475	0.189131849779067	0.172914623722353	0.131234116937612	0.150105991121837	0.184577743009269	0.137581637454912	0.186536141787907	0.162686554202747	0.187098795436269	0.193626566473097	0.211694984284137	0.177872649084031	0.14308909555274	0.156642081460296	0.154406446007496	0.133883256570617	0.188038971795378	0.163665898457802	0.108000892525106	0.15812790889542	0.117567491117809	0.182430720869532	0.148621333471829	0	0.205187636201732	0.178373925340969	0.217611005525622	0.148769789125236	0.131119555190043	0.176285258433845	0.174794176169228	0.184711309960287	0.170263599827955	0.164918085408455	0.136785863265152	0.104722063888526	0.187670679654746	0.186095283961467	0.146001708284582	0.171424175920385	0.181593756408402	0.165781690074374	0.159094166032786	0.160290920670869	0.167847943997307	0.18589483509669	0.100850240769782	0.194986313433242	0.152901474959827	0.147226937028738	0.158346637146556	0.137079593509905	0.177693910394015	0.153940255087474	0.110414055420117	0.146055514668526	0.182661971431508	0.163256517948759	0.141637035932753	0.14846163369181
"Disease33"	0.149439392459685	0.165205778400735	0.193748064808593	0.198738582075423	0.184759751699652	0.160054927291254	0.391701224924295	0.203162401697848	0.154951658162143	0.203015138038723	0.164847564571272	0.208071163244498	0.175102390417684	0.175769430838232	0.176277132283825	0.20256137860476	0.174777563499361	0.153850292216376	0.16691830480237	0.145552685254051	0.203179757139419	0.200459671727911	0.244097650134393	0.215708515996551	0.201146353978411	0.195022346850352	0.181838947768431	0.15677775930265	0.16429009889185	0.167834280779193	0.228181418036651	0.205187636201732	0	0.196937025550181	0.240015659810041	0.196254159168535	0.185448379187189	0.19154728381942	0.175549570769273	0.202035334024421	0.167091439601291	0.19239772480992	0.168209826853376	0.235113938289914	0.212294332051821	0.163537041902651	0.196321595607008	0.215122581918714	0.23744494531785	0.213510429808737	0.176046666593997	0.157886928955422	0.194012616506948	0.213144538006928	0.229129928457522	0.286523848080679	0.201023882424574	0.165174028259294	0.176702537502129	0.176430563562817	0.199650250665967	0.198107553439312	0.211801225280437	0.185024319709257	0.145714718951329	0.204201927727941	0.173343828524026	0.189484372988112
"Disease34"	0.210847471641496	0.168877867720991	0.175064561583045	0.190734292348958	0.229192378108922	0.177336908145029	0.411639392736808	0.1821830098303	0.14847701173149	0.139049462312561	0.136534274778824	0.162972882623865	0.169757751514817	0.149627781661203	0.170346056448497	0.200708458368807	0.215556037786278	0.173393738033059	0.177300399017094	0.137719865125483	0.155745748086162	0.169575266417743	0.229107505842519	0.186263952390796	0.219576971520585	0.192835615398467	0.185482603847469	0.152893916485229	0.144822129643247	0.135072484176893	0.185771099999268	0.178373925340969	0.196937025550181	0	0.214990638597954	0.143244584861069	0.188033457636976	0.196845373503502	0.173583054446722	0.201635086954674	0.141580671075161	0.227766242091127	0.186824791528878	0.188033353613024	0.210913316872996	0.178664933293356	0.185969838911949	0.219930722762441	0.192310143491805	0.206403505123681	0.141858834606587	0.141014368730932	0.180429226053692	0.187862856948162	0.208519010661295	0.22345879894277	0.248701323036522	0.164311791670778	0.210497979902337	0.205130674378332	0.173448661373243	0.241607177345626	0.202597903668572	0.161334021575904	0.196791776919838	0.221397328054119	0.198266960433898	0.219063365765969
"Control1"	0.25085000089365	0.240947101680977	0.207730863963036	0.193614445198718	0.261768415005042	0.234998734101545	0.439313188397438	0.207906068604646	0.199512520577291	0.211211296338459	0.190843522864641	0.179400857492246	0.246465058034567	0.195602067212202	0.218525881181566	0.213922517398818	0.23996735159892	0.219556934949476	0.203236243695183	0.208483813037557	0.205702117207502	0.184370042320317	0.222553139908824	0.198839022027862	0.252635939184196	0.216027052480614	0.233184020943937	0.174740220997714	0.229143279133743	0.221820373033028	0.220987200204905	0.217611005525622	0.240015659810041	0.214990638597954	0	0.21565667712632	0.181738369252617	0.26714542197016	0.174764732843713	0.266397998904244	0.219062448664448	0.223265797733911	0.237227804051631	0.20613694972509	0.231171251795898	0.245918371815487	0.213052933514797	0.223035131742743	0.172528243215546	0.202684171164464	0.242428504638148	0.219307479270903	0.201930717033526	0.208859733906791	0.255905421349919	0.184448480562612	0.234690334481001	0.227932794816876	0.237996795611179	0.239008425184976	0.261839173833632	0.228297332279723	0.198728529767344	0.213026019159065	0.234690376291297	0.194692811039483	0.245390375491101	0.218200625154593
"Control2"	0.229176379594573	0.161670832563952	0.20407879905006	0.165773684809336	0.182982829013702	0.173175376457816	0.414951951850736	0.182130786082794	0.186300095894799	0.17439633069397	0.151982058761212	0.167368245738385	0.212198040268094	0.13686352820255	0.178085727614049	0.189216159856518	0.206061695715002	0.189237513927891	0.191519545711825	0.14555083470083	0.185153689894507	0.148630102347804	0.184108212421651	0.123712180375529	0.205972869630809	0.158800323788731	0.163334812586382	0.150216044248064	0.131139555240416	0.165134966107578	0.188340859873858	0.148769789125236	0.196254159168535	0.143244584861069	0.21565667712632	0	0.132738285321115	0.164869190136284	0.167255735775809	0.1868255728612	0.153954080911657	0.145964386500537	0.174166867576568	0.171546418328649	0.180189669351871	0.161610530502725	0.156031982120485	0.162125547094417	0.18727251048831	0.179009516893146	0.181636607545011	0.140688801628624	0.161636549405495	0.181777745752941	0.162059766781259	0.210195896493868	0.170000574837558	0.149024415374684	0.145652651975198	0.148727177194663	0.19058274886392	0.180556762430397	0.135354718748999	0.180412973976905	0.199499215245403	0.181828262838181	0.165865901834963	0.183851733550603
"Control3"	0.207613713087616	0.146134486480493	0.191434618245007	0.143771094667351	0.183214557811221	0.157321896528977	0.434791115653119	0.153431232581755	0.170606795101758	0.174895280619689	0.132830769575768	0.15346211956639	0.184422902739752	0.131497286384257	0.169474012990887	0.184423596623877	0.165324164558617	0.172461972460534	0.202314312032592	0.169319849674582	0.161562749048048	0.126034174601937	0.164123170870173	0.113048587420634	0.181701558076492	0.150479539047798	0.138742821342744	0.170132377502565	0.133036220362802	0.17753779986281	0.157364535581248	0.131119555190043	0.185448379187189	0.188033457636976	0.181738369252617	0.132738285321115	0	0.166674217344693	0.174193881638551	0.171797346616355	0.172319249924848	0.140717567987119	0.156865004133969	0.137989227401119	0.184576723331924	0.177340872730768	0.134313828049472	0.126861915518683	0.134691575432504	0.155159666080476	0.160915943022248	0.155369491116482	0.13529235507572	0.173759325021228	0.164534400745622	0.174190645481336	0.124499120662556	0.144813542827796	0.150620247866754	0.141662057413977	0.195868353458822	0.120977487187454	0.118039661957043	0.16939507684388	0.173644760154421	0.115323873626016	0.15455006989522	0.146896836575908
"Control4"	0.192339257247496	0.150250700178211	0.19803580959219	0.172360710746867	0.147553669133659	0.13692961546527	0.40704464269752	0.173217811006865	0.19559159340941	0.204498858165842	0.161871262771837	0.192897065362209	0.154505337142852	0.161443552884263	0.198515403696815	0.208284094791222	0.153236727499285	0.191257854968618	0.235486763843584	0.189239949580473	0.193937002855225	0.191902730004697	0.235197707754675	0.19162987345831	0.182713373663014	0.193587846991534	0.154720922861102	0.189141729920271	0.136059196239454	0.191966529411647	0.186434073267331	0.176285258433845	0.19154728381942	0.196845373503502	0.26714542197016	0.164869190136284	0.166674217344693	0	0.208304040303392	0.17267649875935	0.196704422858331	0.188980251624481	0.165791109472059	0.194360687814485	0.191361769283174	0.176012537733163	0.188246619638963	0.192764160886894	0.221460208793883	0.196043551912648	0.19066525584725	0.166651126367694	0.20117928554248	0.190810208352468	0.201572194063273	0.249455374751442	0.193520996207076	0.146915106060009	0.169534582594859	0.158353500815901	0.169524545573756	0.187698337392763	0.185799503850098	0.193368207789193	0.192815753516806	0.189833370824551	0.154383485893536	0.174123115404624
"Control5"	0.201525370145089	0.177659418057543	0.166580946426803	0.178831131456394	0.2309675580985	0.166141243410244	0.386747431609521	0.177827029776144	0.133720881480978	0.182850742093256	0.156315548972659	0.17328249011581	0.184739569067594	0.149139994636685	0.165344947947355	0.185867260664814	0.194195331114073	0.152690453355401	0.0990230344945054	0.144844084489166	0.182172375957193	0.133752249090096	0.165971090629061	0.171048301193538	0.161166120991941	0.133442920040836	0.169317286156329	0.0962641856091412	0.144240715923581	0.145489542848389	0.173729924057547	0.174794176169228	0.175549570769273	0.173583054446722	0.174764732843713	0.167255735775809	0.174193881638551	0.208304040303392	0	0.190314340440262	0.125426009054189	0.170754426062525	0.151377701755155	0.178794135965571	0.161607983500936	0.146840312124364	0.142512175598973	0.183673929969624	0.14941526769688	0.142185459453075	0.176439148813689	0.115178997365802	0.185730842711519	0.185039588187471	0.202240246321841	0.222442625809782	0.197214725044081	0.15164479795896	0.15237927894512	0.161276746095966	0.180466860019243	0.186102065114094	0.179366620530729	0.15719805280238	0.17895684930455	0.166038765041813	0.169025695496955	0.163094362051976
"Control6"	0.202284140415981	0.179331150854276	0.198965465471804	0.138439713112677	0.159919240308365	0.150525905966821	0.417357305536306	0.157323307643838	0.173276279686371	0.193948398440392	0.162768974180251	0.200338704957654	0.152567203677254	0.156835688456643	0.16753224041652	0.221151530601677	0.129241140517075	0.195186063212843	0.208105085155126	0.182813692597352	0.194524644292337	0.16153074489408	0.219116576228799	0.189498996603885	0.154248433826832	0.167581217528521	0.168754544784285	0.188054137259978	0.151221457515011	0.182445021417737	0.172838093537283	0.184711309960287	0.202035334024421	0.201635086954674	0.266397998904244	0.1868255728612	0.171797346616355	0.17267649875935	0.190314340440262	0	0.178563604975815	0.190088628618038	0.153055759171429	0.227087015633065	0.177997856585139	0.146761390699311	0.170882118625199	0.191843021192999	0.200946155462476	0.182556182218709	0.168721283371816	0.162789804756444	0.192136587481193	0.200352858141398	0.189388123120259	0.257682381942448	0.204126787975693	0.144855049340931	0.167381056485963	0.148508438918482	0.151079396385933	0.172347546363862	0.20789375618599	0.184550196328844	0.198901830022246	0.181511726167109	0.125473623627378	0.163247674288739
"Control7"	0.173023976168433	0.146663945881792	0.138012100851502	0.167503849761067	0.201490163289154	0.136436208505808	0.359363589307073	0.182342821742181	0.139538672623177	0.160154131648819	0.147462410040573	0.18508836344532	0.154819265838305	0.141354991156279	0.136360120171222	0.187317911489474	0.175674887053935	0.147062443662924	0.12375001479634	0.117825215057265	0.173144820599077	0.125300135930211	0.170606645863115	0.172562309088914	0.168455839458367	0.134480033374702	0.165973017512975	0.103108623925101	0.131900509246727	0.12400821697044	0.189313361056504	0.170263599827955	0.167091439601291	0.141580671075161	0.219062448664448	0.153954080911657	0.172319249924848	0.196704422858331	0.125426009054189	0.178563604975815	0	0.17290956291452	0.149040892880593	0.180489318125385	0.162665505641155	0.123979987102905	0.145195122581178	0.174563140777383	0.150290996957781	0.159626796792102	0.14760218583126	0.0926358456032028	0.186365062190369	0.180866294161037	0.182506692477527	0.216465234709538	0.208449456733951	0.117020077669055	0.154698861393705	0.154047219512886	0.136850989536667	0.196913461098918	0.173101826590473	0.136065023761449	0.174299073091196	0.175706536879473	0.144464763417798	0.16688586937104
"Control8"	0.226343804333012	0.164516903472984	0.205532123728951	0.184405132983258	0.169017966592512	0.150925311152215	0.394633366044241	0.195219101502386	0.213410467810895	0.219799818873711	0.184890833090723	0.203143591066742	0.210886559039549	0.168396403814065	0.206456613016384	0.215101787842453	0.187811563452782	0.183033978495462	0.208034437960381	0.174823539284915	0.209159369251384	0.140634380270973	0.159843876954854	0.128378526503694	0.148885948016874	0.113797456011228	0.177825828181499	0.177880954075327	0.153700699558309	0.190995778077604	0.188680956565375	0.164918085408455	0.19239772480992	0.227766242091127	0.223265797733911	0.145964386500537	0.140717567987119	0.188980251624481	0.170754426062525	0.190088628618038	0.17290956291452	0	0.147858361467767	0.16347860095314	0.159594485693597	0.138308859289833	0.147456403389461	0.133216297223031	0.162926202277893	0.142609344915449	0.206967079954126	0.14020656488521	0.180904646526077	0.186792167956825	0.197647835819052	0.208016321070178	0.0902547356460428	0.15097257271495	0.0902018161599772	0.102168204603022	0.195671245975824	0.11212403976244	0.12414147506924	0.177750936711608	0.218703797877823	0.113647974110062	0.136724856364507	0.125595989505775
"Control9"	0.195929270076036	0.130202579269679	0.167817327259503	0.158240217835255	0.165326349217952	0.12985541354046	0.425077075978252	0.131522228320542	0.175140484930366	0.189150295637807	0.147502437855322	0.172524504130889	0.152814815664673	0.174720837397003	0.181999847911336	0.169850294940758	0.15617566078844	0.157878249053577	0.182542185974547	0.150022476499251	0.136600195691216	0.126321335430463	0.160944740922407	0.160784462586668	0.124027468939155	0.142030073968945	0.123888101448525	0.145110317405776	0.107118233980892	0.143814571866947	0.146143784152046	0.136785863265152	0.168209826853376	0.186824791528878	0.237227804051631	0.174166867576568	0.156865004133969	0.165791109472059	0.151377701755155	0.153055759171429	0.149040892880593	0.147858361467767	0	0.150413049158035	0.161903084658279	0.118813889840658	0.113677581297073	0.154415811198498	0.172072151795061	0.139546341742196	0.142614023708496	0.0910640563771176	0.173027041238063	0.153407547308971	0.15933200820142	0.232607176558342	0.14989425584281	0.106851213150334	0.133778458835292	0.109037662531403	0.146225027169862	0.118638895624407	0.142726457011407	0.113446133282309	0.177072150204723	0.138125720641365	0.120694875744472	0.113158667754074
"Control10"	0.254097452630728	0.171250593091891	0.198199601628707	0.190940130673915	0.231987202788104	0.18596576589241	0.457825100791505	0.154601461909412	0.206662351282161	0.197297230146955	0.156834578726812	0.17186230142661	0.209170854467085	0.179506694009825	0.211844720441759	0.197003456013227	0.227668982650784	0.211172846744683	0.226874465143971	0.192050047465298	0.169594066702927	0.153597115954189	0.156346805361258	0.15687780370483	0.19137655285918	0.168310814805402	0.149130197916732	0.171361609677875	0.159595230558253	0.190454908183865	0.169901811664516	0.104722063888526	0.235113938289914	0.188033353613024	0.20613694972509	0.171546418328649	0.137989227401119	0.194360687814485	0.178794135965571	0.227087015633065	0.180489318125385	0.16347860095314	0.150413049158035	0	0.202770983979223	0.189019512875466	0.15606362711805	0.165174439396358	0.148548018103819	0.164005465162981	0.194021546747979	0.160921971895398	0.180028010729942	0.208905145001774	0.149781593897671	0.184020937188544	0.162325687365899	0.174553401429154	0.172338639068573	0.161611002871594	0.183658091572196	0.146755992374855	0.125617795038254	0.15475251146601	0.232460350473229	0.146033399055816	0.176919713830531	0.141568904799351
